FlowID,TX bitrate (kbit/s),RX bitrate (kbit/s),meanDelay [s],PacketLoss (%),Throughput (kbps),Mean jitter (s),Protocol
1,84.2301918265221,82.1691318578134,0.027032210020851436,4.0033361134278564,78.88260136549049,0.0042606998095652176,UDP
2,82.1691318578134,77.04323269291409,0.021752517112140872,6.010452961672474,75.2093308173945,0.0017696551975881264,UDP
3,15.850059387790669,15.785152605114682,0.07644692500952381,0.0,15.40475897188169,0.011083181715990455,UDP
