FlowID,TX bitrate (kbit/s),RX bitrate (kbit/s),meanDelay [s],PacketLoss (%),Throughput (kbps),Mean jitter (s),Protocol
1,2104.084237338901,2104.1773527049877,0.0015332488024424424,0.0,2054.7393452901138,5.285564475054056e-05,UDP
2,2104.084627028508,2104.084630432926,0.0015367144332032667,0.0,2054.7395872228585,5.5925567624104916e-05,UDP
