FlowID,TX bitrate (kbit/s),RX bitrate (kbit/s),meanDelay [s],PacketLoss (%),Throughput (kbps),Mean jitter (s),Protocol
1716,0.03985071634510573,0.03985266484309449,0.01786872,0.0,0.038881880707805544,0.010515493800000001,UDP
1717,0.06216128186588622,0.05664467213007334,0.10791848250000001,11.11111111111111,0.055304693248910984,0.19377525828571432,UDP
1718,0.09206015411910394,0.09221624537946943,0.06173171572727273,0.0,0.08982793366494146,0.0471188359,UDP
1719,0.15183081387331301,0.15179844321836886,0.060080374666666665,0.0,0.1482125178191665,0.04489067495000001,UDP
1720,0.08546714803690843,0.08548204402468869,0.012979627142857145,0.0,0.0834533983336116,0.022483735333333334,UDP
1721,0.24563026755856426,0.24565155137580258,0.012110142642857145,0.0,0.23983557506139708,0.008022134777777778,UDP
1722,0.06271197793462484,0.04852971248180502,0.660520211,25.0,0.04614656163060181,0.3858358964,UDP
1723,0.05657316402273151,0.05615720024191433,0.141431844,0.0,0.05481839658578397,0.173512363,UDP
1724,0.024606895673101783,0.020251197376726048,0.021280789666666668,0.0,0.019756683582035545,0.0234765265,UDP
1725,0.03215266364964905,0.03221069569811682,0.03625884633333334,0.0,0.031398912569973556,0.0322755255,UDP
1726,0.10865270012449263,0.09638228522724286,0.2567379086666667,11.76470588235294,0.09202876511652988,0.12498787392857144,UDP
1727,0.05470155112125114,0.04777604516630188,0.055352339,14.285714285714285,0.04655820324669941,0.06100767260000001,UDP
1728,0.0882740414642239,0.06701236500380095,0.3731695881111111,18.181818181818183,0.06392762455862316,0.197162033875,UDP
1729,0.05148522354875324,0.052686140394290974,0.16588533542857145,0.0,0.05023698021234335,0.186498732,UDP
1730,0.057330693689891674,0.05724961331472334,0.055074311375000004,0.0,0.05582805210099214,0.08000415514285715,UDP
1731,0.04223163300752944,0.042221349820149995,0.030045091000000003,0.0,0.041215996533142674,0.027842275600000004,UDP
1732,0.04165704751909247,0.042556274859101066,0.2712890678,0.0,0.04067868177930352,0.23536148325,UDP
1733,0.044195363316777043,0,0,0,0,0,UDP
1734,0.03883133545844195,0.03946234366951976,0.1610861952,0.0,0.037904117283742725,0.19227179325000002,UDP
1735,0.022126251370727573,0.022604605595363862,0.42445861900000004,0.0,0.021572119829023958,0.7345241140000001,UDP
1736,0.03774354818984291,0.03826738643195583,0.15028578383333335,0.0,0.036858065388992695,0.22601256560000002,UDP
1737,0.061990034195309275,0,0,0,0,0,UDP
1738,0.050418195782093174,0.04206432551861771,0.17982083866666668,14.285714285714285,0.04074493095313396,0.1685465292,UDP
1739,0.05991557532310916,0.060265344641956216,0.2162144635,0.0,0.05799766477177914,0.14923931142857144,UDP
1740,0.06874602052512407,0.06493218170311865,0.22683187622222223,10.0,0.062016028698913095,0.12705821,UDP
1741,0.06713736022988977,0.06825998120429584,0.17423497655555556,0.0,0.0654925306230928,0.10067637525,UDP
1742,0.05592396177327618,0.057501855082290915,0.31771197675,0.0,0.05461126970991925,0.19824820042857144,UDP
1743,0.0661780828513905,0,0,0,0,0,UDP
1744,0.06054639803053219,0.06315791479589934,0.47410711512500003,0.0,0.05912607750520727,0.308512186,UDP
