FlowID,TX bitrate (kbit/s),RX bitrate (kbit/s),meanDelay [s],PacketLoss (%),Throughput (kbps),Mean jitter (s),Protocol
1,2104.084237338901,2106.875551291598,0.0009760577620565802,0.7847847847847848,2038.6289199907612,1.975547360561789e-05,UDP
2,1.92964824120603,688.9325850759977,0.838612931,0.0,0.7224248171649946,0.39688523200000003,UDP
3,1.92964824120603,849.3602149943043,0.8042167440000001,0.0,0.7472584216868525,0.39709579,UDP
4,1.92964824120603,2117.0555286023023,0.83682217,0.0,0.7239357404752687,0.397637232,UDP
5,2104.084627028508,2106.8992752768495,0.0009766323786270634,0.3218150368075949,2048.142121690778,2.003801243038179e-05,UDP
6,430.5828656724986,2199.715870033454,0.023942702000000003,0.0,19.047761464405717,0.0008965580000000001,UDP
