FlowID,TX bitrate (kbit/s),RX bitrate (kbit/s),meanDelay [s],PacketLoss (%),Throughput (kbps),Mean jitter (s),Protocol
1,2123.7763174862566,421.5705181926122,0.6917275030245614,0.0,334.71326893395127,0.026518102753521126,UDP
2,421.5705181926122,0,0,0,0,0,UDP
