Node#, timeConnected, timeChannelSwitched
6, 0.0176175, 0.0176175
9, 17.0037, 17.0037
12, 24.6523, 24.6523
2, 24.6523, 24.6523
3, 24.6674, 24.6674
8, 24.6674, 24.6674
15, 24.6674, 24.6674
14, 24.6674, 24.6674
4, 26.4841, 26.4841
7, 26.6398, 26.6398
10, 26.6398, 26.6398
13, 27.6644, 27.6644
5, 27.6644, 27.6644
16, 30.7447, 30.7447
11, 31.3022, 31.3022
