FlowID,TX bitrate (kbit/s),RX bitrate (kbit/s),meanDelay [s],PacketLoss (%),Throughput (kbps),Mean jitter (s),Protocol
1,2123.4150015660853,176.11329809427252,0.44022881444642864,0.591715976331361,151.91684512943326,0.058492737305389224,UDP
2,176.11329809427252,57.099692098891545,0.5783351886666667,0.0,49.02206300313449,0.10895412259574469,UDP
