FlowID,TX bitrate (kbit/s),RX bitrate (kbit/s),meanDelay [s],PacketLoss (%),Throughput (kbps),Mean jitter (s),Protocol
1,2123.4150015660853,330.0864475702401,0.4784106911935484,0.641025641025641,173.4252860955027,0.020929816467532468,UDP
2,330.0864475702401,0,0,0,0,0,UDP
