Node#, time
7, 0.0176175
12, 0.019019
11, 0.0247194
18, 0.0451428
22, 0.0451428
24, 0.0451428
17, 0.045143
15, 0.045943
19, 0.045943
20, 0.0569207
23, 0.0569208
8, 0.0741282
14, 0.0741282
13, 0.0741284
9, 0.0762846
21, 0.088759
2, 0.0914121
3, 0.0952145
25, 2.05064
16, 2.0618
4, 2.07598
10, 2.07598
5, 2.07673
6, 2.08868
