Node#, time
2, 0.0176174
6, 0.0176175
7, 0.019019
10, 0.019019
12, 0.019019
15, 0.019019
11, 0.0247194
16, 0.0247194
9, 0.0279795
13, 0.0741282
3, 0.325567
8, 2.07272
14, 2.07777
4, 2.11795
5, 2.12213
