Node#, time
8, 0.0914121
13, 0.0914121
14, 0.0914123
2, 0.325416
3, 0.325761
9, 0.325761
15, 0.325973
19, 2.05064
21, 2.05064
26, 2.05064
27, 2.05064
18, 2.06074
23, 2.06074
30, 2.06074
29, 2.06074
35, 2.06122
16, 2.0618
22, 2.0618
24, 2.0618
10, 2.06702
17, 2.06702
20, 2.06836
34, 2.06883
36, 2.06883
28, 2.06883
33, 2.07072
32, 2.07072
11, 2.07272
4, 2.07598
5, 2.07674
31, 2.0876
25, 2.10492
12, 2.10899
6, 4.11502
7, 4.13249
